tiempo_finito,friccion_causal
0.11611611611611611,1.8163642474153482e-78
0.11711711711711711,1.8257337882589416e-78
0.11811811811811812,1.8351516609807608e-78
0.11911911911911911,1.844618114896166e-78
0.12012012012012012,1.8541334006065876e-78
0.12112112112112113,1.8636977700061584e-78
0.12212212212212212,1.8733114762883837e-78
0.12312312312312312,1.8829747739528428e-78
0.12412412412412413,1.892687918811927e-78
0.12512512512512514,1.9024511679976112e-78
0.12612612612612611,1.9122647799682608e-78
0.12712712712712712,1.9221290145154742e-78
0.12812812812812813,1.9320441327709592e-78
0.12912912912912913,1.9420103972134472e-78
0.13013013013013014,1.952028071675641e-78
0.13113113113113112,1.9620974213511982e-78
0.13213213213213212,1.9722187128017532e-78
0.13313313313313313,1.982392213963973e-78
0.13413413413413414,1.9926181941566507e-78
0.13513513513513514,2.002896924087833e-78
0.13613613613613612,2.0132286758619892e-78
0.13713713713713713,2.0236137229872146e-78
0.13813813813813813,2.034052340382467e-78
0.13913913913913914,2.0445448043848495e-78
0.14014014014014015,2.055091392756923e-78
0.14114114114114115,2.0656923846940591e-78
0.14214214214214213,2.0763480608318336e-78
0.14314314314314314,2.087058703253453e-78
0.14414414414414414,2.0978245954972228e-78
0.14514514514514515,2.1086460225640548e-78
0.14614614614614616,2.1195232709250088e-78
0.14714714714714713,2.1304566285288797e-78
0.14814814814814814,2.1414463848098184e-78
0.14914914914914915,2.1524928306949938e-78
0.15015015015015015,2.1635962586122945e-78
0.15115115115115116,2.1747569624980706e-78
0.15215215215215216,2.185975237804915e-78
0.15315315315315314,2.1972513815094843e-78
0.15415415415415415,2.2085856921203596e-78
0.15515515515515516,2.2199784696859516e-78
0.15615615615615616,2.2314300158024415e-78
0.15715715715715717,2.2429406336217645e-78
0.15815815815815815,2.254510627859637e-78
0.15915915915915915,2.2661403048036235e-78
0.16016016016016016,2.277829972321239e-78
0.16116116116116116,2.289579939868109e-78
0.16216216216216217,2.3013905184961525e-78
0.16316316316316315,2.3132620208618216e-78
0.16416416416416416,2.325194761234376e-78
0.16516516516516516,2.3371890555042043e-78
0.16616616616616617,2.349245221191184e-78
0.16716716716716717,2.36136357745309e-78
0.16816816816816815,2.3735444450940394e-78
0.16916916916916916,2.38578814657299e-78
0.17017017017017017,2.3980950060122714e-78
0.17117117117117117,2.4104653492061663e-78
0.17217217217217218,2.422899503629538e-78
0.17317317317317318,2.435397798446496e-78
0.17417417417417416,2.4479605645191114e-78
0.17517517517517517,2.4605881344161765e-78
0.17617617617617617,2.473280842422007e-78
0.17717717717717718,2.486039024545293e-78
0.1781781781781782,2.498863018527992e-78
0.17917917917917917,2.5117531638542714e-78
0.18018018018018017,2.5247098017594963e-78
0.18118118118118118,2.537733275239261e-78
0.18218218218218218,2.5508239290584685e-78
0.1831831831831832,2.5639821097604603e-78
0.1841841841841842,2.5772081656761874e-78
0.18518518518518517,2.590502446933433e-78
0.18618618618618618,2.6038653054660813e-78
0.1871871871871872,2.6172970950234323e-78
0.1881881881881882,2.63079817117957e-78
0.1891891891891892,2.6443688913427714e-78
0.19019019019019018,2.6580096147649705e-78
0.19119119119119118,2.6717207025512674e-78
0.1921921921921922,2.6855025176694904e-78
0.1931931931931932,2.6993554249597993e-78
0.1941941941941942,2.713279791144349e-78
0.19519519519519518,2.7272759848369956e-78
0.1961961961961962,2.741344376553053e-78
0.1971971971971972,2.7554853387191045e-78
0.1981981981981982,2.7696992456828587e-78
0.1991991991991992,2.783986473723062e-78
0.20020020020020018,2.7983474010594575e-78
0.2012012012012012,2.8127824078628006e-78
0.2022022022022022,2.8272918762649194e-78
0.2032032032032032,2.8418761903688328e-78
0.2042042042042042,2.856535736258918e-78
0.20520520520520522,2.871270902011133e-78
0.2062062062062062,2.886082077703286e-78
0.2072072072072072,2.900969655425366e-78
0.2082082082082082,2.9159340292899194e-78
0.2092092092092092,2.9309755954424866e-78
0.21021021021021022,2.946094752072084e-78
0.2112112112112112,2.9612918994217495e-78
0.2122122122122122,2.9765674397991356e-78
0.2132132132132132,2.991921777587161e-78
0.21421421421421422,3.0073553192547144e-78
0.21521521521521522,3.0228684733674154e-78
0.21621621621621623,3.0384616505984305e-78
0.2172172172172172,3.054135263739343e-78
0.2182182182182182,3.0698897277110848e-78
0.21921921921921922,3.0857254595749142e-78
0.22022022022022023,3.101642878543463e-78
0.22122122122122123,3.1176424059918293e-78
0.2222222222222222,3.1337244654687345e-78
0.22322322322322322,3.1498894827077374e-78
0.22422422422422422,3.1661378856384996e-78
0.22522522522522523,3.1824701043981187e-78
0.22622622622622623,3.1988865713425125e-78
0.2272272272272272,3.215387721057865e-78
0.22822822822822822,3.231973990372134e-78
0.22922922922922923,3.248645818366609e-78
0.23023023023023023,3.2654036463875404e-78
0.23123123123123124,3.2822479180578193e-78
0.23223223223223222,3.2991790792887245e-78
0.23323323323323322,3.3161975782917253e-78
0.23423423423423423,3.333303865590346e-78
0.23523523523523523,3.3504983940320934e-78
0.23623623623623624,3.367781618800445e-78
0.23723723723723725,3.385153997426899e-78
0.23823823823823823,3.4026159898030847e-78
0.23923923923923923,3.420168058192941e-78
0.24024024024024024,3.437810667244948e-78
0.24124124124124124,3.4555442840044323e-78
0.24224224224224225,3.4733693779259276e-78
0.24324324324324323,3.491286420885604e-78
0.24424424424424424,3.5092958871937626e-78
0.24524524524524524,3.527398253607385e-78
0.24624624624624625,3.5455939993427594e-78
0.24724724724724725,3.563883606088164e-78
0.24824824824824826,3.5822675580166236e-78
0.24924924924924924,3.600746341798719e-78
0.2502502502502503,3.6193204466154756e-78
0.25125125125125125,3.6379903641713125e-78
0.25225225225225223,3.656756588707061e-78
0.25325325325325326,3.6756196170130433e-78
0.25425425425425424,3.694579948442228e-78
0.2552552552552553,3.7136380849234484e-78
0.25625625625625625,3.7327945309746876e-78
0.25725725725725723,3.752049793716441e-78
0.25825825825825827,3.7714043828851317e-78
0.25925925925925924,3.7908588108466106e-78
0.2602602602602603,3.8104135926097213e-78
0.26126126126126126,3.8300692458399266e-78
0.26226226226226224,3.849826290873021e-78
0.26326326326326327,3.8696852507288994e-78
0.26426426426426425,3.889646651125404e-78
0.2652652652652653,3.909711020492246e-78
0.26626626626626626,3.9298788899849837e-78
0.26726726726726724,3.950150793499096e-78
0.2682682682682683,3.9705272676841115e-78
0.26926926926926925,3.9910088519578077e-78
0.2702702702702703,4.0115960885205037e-78
0.27127127127127126,4.0322895223693995e-78
0.27227227227227224,4.0530897013130194e-78
0.2732732732732733,4.073997175985702e-78
0.27427427427427425,4.0950124998621744e-78
0.2752752752752753,4.1161362292722216e-78
0.27627627627627627,4.1373689234153915e-78
0.2772772772772773,4.1587111443758174e-78
0.2782782782782783,4.180163457137082e-78
0.27927927927927926,4.20172642959719e-78
0.2802802802802803,4.2234006325835887e-78
0.28128128128128127,4.2451866398682825e-78
0.2822822822822823,4.26708502818303e-78
0.2832832832832833,4.2890963772345963e-78
0.28428428428428426,4.3112212697201156e-78
0.2852852852852853,4.333460291342508e-78
0.2862862862862863,4.355814030825984e-78
0.2872872872872873,4.378283079931633e-78
0.2882882882882883,4.400868033473087e-78
0.28928928928928926,4.423569489332265e-78
0.2902902902902903,4.446388048475208e-78
0.2912912912912913,4.469324314967974e-78
0.2922922922922923,4.492378895992649e-78
0.2932932932932933,4.515552401863399e-78
0.29429429429429427,4.538845446042642e-78
0.2952952952952953,4.562258645157284e-78
0.2962962962962963,4.585792619015042e-78
0.2972972972972973,4.609447990620847e-78
0.2982982982982983,4.633225386193347e-78
0.29929929929929927,4.657125435181475e-78
0.3003003003003003,4.681148770281118e-78
0.3013013013013013,4.705296027451863e-78
0.3023023023023023,4.729567845933835e-78
0.3033033033033033,4.753964868264614e-78
0.30430430430430433,4.778487740296255e-78
0.3053053053053053,4.803137111212372e-78
0.3063063063063063,4.827913633545335e-78
0.3073073073073073,4.852817963193539e-78
0.3083083083083083,4.877850759438766e-78
0.30930930930930933,4.903012684963644e-78
0.3103103103103103,4.9283044058691795e-78
0.3113113113113113,4.953726591692401e-78
0.3123123123123123,4.979279915424084e-78
0.3133133133133133,5.004965053526551e-78
0.31431431431431434,5.030782685951604e-78
0.3153153153153153,5.056733496158499e-78
0.3163163163163163,5.082818171132057e-78
0.3173173173173173,5.109037401400847e-78
0.3183183183183183,5.135391881055458e-78
0.31931931931931934,5.161882307766882e-78
0.3203203203203203,5.188509382804978e-78
0.3213213213213213,5.215273811057038e-78
0.32232232232232233,5.242176301046454e-78
0.3233233233233233,5.269217564951456e-78
0.32432432432432434,5.296398318623991e-78
0.3253253253253253,5.323719281608646e-78
0.3263263263263263,5.3511811771617175e-78
0.32732732732732733,5.378784732270355e-78
0.3283283283283283,5.406530677671787e-78
0.32932932932932935,5.434419747872696e-78
0.3303303303303303,5.462452681168634e-78
0.3313313313313313,5.490630219663588e-78
0.33233233233233234,5.518953109289615e-78
0.3333333333333333,5.547422099826589e-78
0.33433433433433435,5.576037944922053e-78
0.3353353353353353,5.604801402111169e-78
0.3363363363363363,5.633713232836771e-78
0.33733733733733734,5.662774202469526e-78
0.3383383383383383,5.691985080328184e-78
0.33933933933933935,5.721346639699961e-78
0.34034034034034033,5.750859657860996e-78
0.34134134134134136,5.780524916096934e-78
0.34234234234234234,5.810343199723605e-78
0.3433433433433433,5.840315298107821e-78
0.34434434434434436,5.870442004688262e-78
0.34534534534534533,5.900724116996485e-78
0.34634634634634637,5.931162436678039e-78
0.34734734734734735,5.961757769513684e-78
0.3483483483483483,5.992510925440727e-78
0.34934934934934936,6.023422718574451e-78
0.35035035035035034,6.05449396722968e-78
0.35135135135135137,6.085725493942437e-78
0.35235235235235235,6.117118125491714e-78
0.3533533533533533,6.1486726929213665e-78
0.35435435435435436,6.180390031562111e-78
0.35535535535535534,6.212270981053634e-78
0.3563563563563564,6.244316385366827e-78
0.35735735735735735,6.276527092826118e-78
0.35835835835835833,6.308903956131941e-78
0.35935935935935936,6.341447832383307e-78
0.36036036036036034,6.374159583100475e-78
0.3613613613613614,6.407040074247793e-78
0.36236236236236236,6.440090176256586e-78
0.36336336336336333,6.473310764048225e-78
0.36436436436436437,6.506702717057283e-78
0.36536536536536535,6.5402669192547975e-78
0.3663663663663664,6.574004259171701e-78
0.36736736736736736,6.607915629922317e-78
0.3683683683683684,6.64200192922802e-78
0.36936936936936937,6.676264059440988e-78
0.37037037037037035,6.710702927568103e-78
0.3713713713713714,6.745319445294955e-78
0.37237237237237236,6.780114529009967e-78
0.3733733733733734,6.815089099828676e-78
0.3743743743743744,6.850244083618099e-78
0.37537537537537535,6.885580411021247e-78
0.3763763763763764,6.921099017481771e-78
0.37737737737737737,6.956800843268709e-78
0.3783783783783784,6.992686833501397e-78
0.3793793793793794,7.0287579381744715e-78
0.38038038038038036,7.065015112183025e-78
0.3813813813813814,7.10145931534789e-78
0.38238238238238237,7.138091512441039e-78
0.3833833833833834,7.174912673211128e-78
0.3843843843843844,7.211923772409172e-78
0.38538538538538536,7.249125789814337e-78
0.3863863863863864,7.286519710259898e-78
0.38738738738738737,7.324106523659291e-78
0.3883883883883884,7.3618872250323235e-78
0.3893893893893894,7.399862814531524e-78
0.39039039039039036,7.438034297468604e-78
0.3913913913913914,7.476402684341089e-78
0.3923923923923924,7.514968990859048e-78
0.3933933933933934,7.553734237972004e-78
0.3943943943943944,7.592699451895939e-78
0.39539539539539537,7.631865664140479e-78
0.3963963963963964,7.671233911536198e-78
0.3973973973973974,7.710805236262045e-78
0.3983983983983984,7.750580685872969e-78
0.3993993993993994,7.790561313327615e-78
0.40040040040040037,7.83074817701622e-78
0.4014014014014014,7.871142340788632e-78
0.4024024024024024,7.911744873982455e-78
0.4034034034034034,7.952556851451374e-78
0.4044044044044044,7.993579353593609e-78
0.40540540540540543,8.034813466380496e-78
0.4064064064064064,8.076260281385272e-78
0.4074074074074074,8.117920895811924e-78
0.4084084084084084,8.159796412524278e-78
0.4094094094094094,8.201887940075179e-78
0.41041041041041043,8.244196592735824e-78
0.4114114114114114,8.286723490525276e-78
0.4124124124124124,8.329469759240116e-78
0.4134134134134134,8.372436530484224e-78
0.4144144144144144,8.415624941698766e-78
0.41541541541541543,8.4590361361922765e-78
0.4164164164164164,8.502671263170946e-78
0.4174174174174174,8.546531477769033e-78
0.4184184184184184,8.5906179410794385e-78
0.4194194194194194,8.634931820184459e-78
0.42042042042042044,8.679474288186676e-78
0.4214214214214214,8.72424652423999e-78
0.4224224224224224,8.769249713580872e-78
0.42342342342342343,8.814485047559716e-78
0.4244244244244244,8.85995372367238e-78
0.42542542542542544,8.905656945591894e-78
0.4264264264264264,8.951595923200317e-78
0.4274274274274274,8.997771872620766e-78
0.42842842842842843,9.044186016249625e-78
0.4294294294294294,9.090839582788873e-78
0.43043043043043044,9.13773380727865e-78
0.4314314314314314,9.184869931129914e-78
0.43243243243243246,9.23224920215734e-78
0.43343343343343343,9.279872874612316e-78
0.4344344344344344,9.327742209216186e-78
0.43543543543543545,9.375858473193593e-78
0.4364364364364364,9.424222940306036e-78
0.43743743743743746,9.472836890885597e-78
0.43843843843843844,9.521701611868816e-78
0.4394394394394394,9.570818396830786e-78
0.44044044044044045,9.620188546019379e-78
0.44144144144144143,9.669813366389666e-78
0.44244244244244246,9.719694171638525e-78
0.44344344344344344,9.769832282239407e-78
0.4444444444444444,9.820229025477307e-78
0.44544544544544545,9.870885735483896e-78
0.44644644644644643,9.921803753272817e-78
0.44744744744744747,9.972984426775225e-78
0.44844844844844844,1.0024429110875428e-77
0.4494494494494494,1.0076139167446793e-77
0.45045045045045046,1.0128115965387771e-77
0.45145145145145144,1.0180360880658142e-77
0.45245245245245247,1.0232875296315455e-77
0.45345345345345345,1.0285660602551609e-77
0.4544544544544544,1.033871819672969e-77
0.45545545545545546,1.039204948342095e-77
0.45645645645645644,1.0445655874441973e-77
0.4574574574574575,1.0499538788892078e-77
0.45845845845845845,1.0553699653190854e-77
0.45945945945945943,1.060813990111596e-77
0.46046046046046046,1.0662860973841044e-77
0.46146146146146144,1.0717864319973915e-77
0.4624624624624625,1.0773151395594891e-77
0.46346346346346345,1.082872366429533e-77
0.46446446446446443,1.0884582597216397e-77
0.46546546546546547,1.0940729673087996e-77
0.46646646646646645,1.0997166378267905e-77
0.4674674674674675,1.1053894206781153e-77
0.46846846846846846,1.1110914660359543e-77
0.4694694694694695,1.1168229248481427e-77
0.47047047047047047,1.1225839488411638e-77
0.47147147147147145,1.1283746905241692e-77
0.4724724724724725,1.1341953031930147e-77
0.47347347347347346,1.1400459409343157e-77
0.4744744744744745,1.1459267586295315e-77
0.4754754754754755,1.1518379119590598e-77
0.47647647647647645,1.1577795574063627e-77
0.4774774774774775,1.1637518522621072e-77
0.47847847847847846,1.1697549546283271e-77
0.4794794794794795,1.1757890234226135e-77
0.4804804804804805,1.1818542183823154e-77
0.48148148148148145,1.187950700068774e-77
0.4824824824824825,1.1940786298715701e-77
0.48348348348348347,1.2002381700127966e-77
0.4844844844844845,1.2064294835513546e-77
0.4854854854854855,1.212652734387267e-77
0.48648648648648646,1.2189080872660213e-77
0.4874874874874875,1.2251957077829287e-77
0.48848848848848847,1.231515762387506e-77
0.4894894894894895,1.2378684183878861e-77
0.4904904904904905,1.244253843955243e-77
0.49149149149149146,1.2506722081282472e-77
0.4924924924924925,1.2571236808175385e-77
0.4934934934934935,1.263608432810223e-77
0.4944944944944945,1.2701266357743978e-77
0.4954954954954955,1.276678462263693e-77
0.4964964964964965,1.2832640857218384e-77
0.4974974974974975,1.2898836804872588e-77
0.4984984984984985,1.2965374217976855e-77
0.4994994994994995,1.3032254857947975e-77
0.5005005005005005,1.3099480495288847e-77
0.5015015015015015,1.3167052909635313e-77
0.5025025025025025,1.323497388980332e-77
0.5035035035035035,1.3303245233836251e-77
0.5045045045045045,1.3371868749052503e-77
0.5055055055055055,1.3440846252093375e-77
0.5065065065065065,1.351017956897111e-77
0.5075075075075075,1.3579870535117289e-77
0.5085085085085085,1.3649920995431376e-77
0.5095095095095095,1.3720332804329564e-77
0.5105105105105106,1.3791107825793895e-77
0.5115115115115115,1.3862247933421561e-77
0.5125125125125125,1.3933755010474539e-77
0.5135135135135135,1.4005630949929438e-77
0.5145145145145145,1.4077877654527586e-77
0.5155155155155156,1.4150497036825441e-77
0.5165165165165165,1.422349101924518e-77
0.5175175175175175,1.4296861534125623e-77
0.5185185185185185,1.4370610523773376e-77
0.5195195195195195,1.4444739940514248e-77
0.5205205205205206,1.4519251746744922e-77
0.5215215215215215,1.459414791498492e-77
0.5225225225225225,1.4669430427928821e-77
0.5235235235235235,1.4745101278498749e-77
0.5245245245245245,1.4821162469897121e-77
0.5255255255255256,1.4897616015659677e-77
0.5265265265265265,1.4974463939708784e-77
0.5275275275275275,1.5051708276407032e-77
0.5285285285285285,1.5129351070611071e-77
0.5295295295295295,1.5207394377725748e-77
0.5305305305305306,1.5285840263758518e-77
0.5315315315315315,1.5364690805374123e-77
0.5325325325325325,1.5443948089949606e-77
0.5335335335335335,1.5523614215629529e-77
0.5345345345345345,1.560369129138154e-77
0.5355355355355356,1.5684181437052198e-77
0.5365365365365365,1.5765086783423057e-77
0.5375375375375375,1.5846409472267136e-77
0.5385385385385385,1.5928151656405576e-77
0.5395395395395395,1.6010315499764638e-77
0.5405405405405406,1.6092903177433e-77
0.5415415415415415,1.6175916875719295e-77
0.5425425425425425,1.6259358792210044e-77
0.5435435435435435,1.634323113582781e-77
0.5445445445445445,1.6427536126889663e-77
0.5455455455455456,1.651227599716598e-77
0.5465465465465466,1.659745298993947e-77
0.5475475475475475,1.6683069360064649e-77
0.5485485485485485,1.676912737402746e-77
0.5495495495495496,1.6855629310005316e-77
0.5505505505505506,1.6942577457927346e-77
0.5515515515515516,1.7029974119535101e-77
0.5525525525525525,1.7117821608443436e-77
0.5535535535535535,1.720612225020176e-77
0.5545545545545546,1.729487838235562e-77
0.5555555555555556,1.7384092354508533e-77
0.5565565565565566,1.7473766528384244e-77
0.5575575575575575,1.756390327788924e-77
0.5585585585585585,1.765450498917555e-77
0.5595595595595596,1.774557406070396e-77
0.5605605605605606,1.783711290330746e-77
0.5615615615615616,1.7929123940255107e-77
0.5625625625625625,1.8021609607316163e-77
0.5635635635635635,1.8114572352824563e-77
0.5645645645645646,1.8208014637743765e-77
0.5655655655655656,1.8301938935731814e-77
0.5665665665665666,1.8396347733206935e-77
0.5675675675675675,1.849124352941328e-77
0.5685685685685685,1.8586628836487122e-77
0.5695695695695696,1.8682506179523352e-77
0.5705705705705706,1.87788780966423e-77
0.5715715715715716,1.887574713905696e-77
0.5725725725725725,1.8973115871140512e-77
0.5735735735735735,1.907098687049421e-77
0.5745745745745746,1.916936272801563e-77
0.5755755755755756,1.9268246047967223e-77
0.5765765765765766,1.9367639448045277e-77
0.5775775775775776,1.9467545559449233e-77
0.5785785785785785,1.956796702695132e-77
0.5795795795795796,1.9668906508966566e-77
0.5805805805805806,1.977036667762317e-77
0.5815815815815816,1.9872350218833246e-77
0.5825825825825826,1.9974859832363954e-77
0.5835835835835835,2.007789823190892e-77
0.5845845845845846,2.0181468145160125e-77
0.5855855855855856,2.028557231388004e-77
0.5865865865865866,2.03902134939743e-77
0.5875875875875876,2.0495394455564595e-77
0.5885885885885885,2.0601117983062023e-77
0.5895895895895896,2.070738687524081e-77
0.5905905905905906,2.0814203945312376e-77
0.5915915915915916,2.0921572020999838e-77
0.5925925925925926,2.102949394461283e-77
0.5935935935935935,2.113797257312279e-77
0.5945945945945946,2.1247010778238566e-77
0.5955955955955956,2.135661144648242e-77
0.5965965965965966,2.1466777479266494e-77
0.5975975975975976,2.157751179296955e-77
0.5985985985985985,2.1688817319014244e-77
0.5995995995995996,2.1800697003944684e-77
0.6006006006006006,2.1913153809504425e-77
0.6016016016016016,2.2026190712714917e-77
0.6026026026026026,2.213981070595429e-77
0.6036036036036035,2.2254016797036533e-77
0.6046046046046046,2.2368812009291216e-77
0.6056056056056056,2.2484199381643396e-77
0.6066066066066066,2.2600181968694185e-77
0.6076076076076076,2.2716762840801556e-77
0.6086086086086087,2.2833945084161608e-77
0.6096096096096096,2.2951731800890288e-77
0.6106106106106106,2.3070126109105525e-77
0.6116116116116116,2.318913114300976e-77
0.6126126126126126,2.3308750052972923e-77
0.6136136136136137,2.34289860056158e-77
0.6146146146146146,2.3549842183893895e-77
0.6156156156156156,2.3671321787181694e-77
0.6166166166166166,2.379342803135735e-77
0.6176176176176176,2.3916164148887807e-77
0.6186186186186187,2.4039533388914406e-77
0.6196196196196196,2.4163539017338806e-77
0.6206206206206206,2.4288184316909565e-77
0.6216216216216216,2.4413472587308978e-77
0.6226226226226226,2.453940714524042e-77
0.6236236236236237,2.4665991324516192e-77
0.6246246246246246,2.4793228476145676e-77
0.6256256256256256,2.4921121968424187e-77
0.6266266266266266,2.5049675187022038e-77
0.6276276276276276,2.517889153507421e-77
0.6286286286286287,2.530877443327044e-77
0.6296296296296297,2.5439327319945697e-77
0.6306306306306306,2.5570553651171353e-77
0.6316316316316316,2.570245690084655e-77
0.6326326326326326,2.5835040560790226e-77
0.6336336336336337,2.5968308140833547e-77
0.6346346346346347,2.610226316891273e-77
0.6356356356356356,2.6236909191162587e-77
0.6366366366366366,2.637224977201031e-77
0.6376376376376376,2.6508288494269848e-77
0.6386386386386387,2.664502895923676e-77
0.6396396396396397,2.6782474786783483e-77
0.6406406406406406,2.6920629615455294e-77
0.6416416416416416,2.705949710256652e-77
0.6426426426426426,2.719908092429741e-77
0.6436436436436437,2.7339384775791443e-77
0.6446446446446447,2.7480412371253086e-77
0.6456456456456456,2.762216744404623e-77
0.6466466466466466,2.776465374679296e-77
0.6476476476476476,2.790787505147288e-77
0.6486486486486487,2.8051835149523035e-77
0.6496496496496497,2.8196537851938147e-77
0.6506506506506506,2.834198698937167e-77
0.6516516516516516,2.8488186412237085e-77
0.6526526526526526,2.8635139990809866e-77
0.6536536536536537,2.878285161532996e-77
0.6546546546546547,2.8931325196104666e-77
0.6556556556556556,2.90805646636123e-77
0.6566566566566566,2.9230573968606156e-77
0.6576576576576576,2.9381357082219096e-77
0.6586586586586587,2.953291799606874e-77
0.6596596596596597,2.9685260722362984e-77
0.6606606606606606,2.98383892940064e-77
0.6616616616616616,2.9992307764706893e-77
0.6626626626626626,3.014702020908302e-77
0.6636636636636637,3.03025307227719e-77
0.6646646646646647,3.0458843422537514e-77
0.6656656656656657,3.061596244637988e-77
0.6666666666666666,3.0773891953644436e-77
0.6676676676676676,3.093263612513222e-77
0.6686686686686687,3.1092199163210552e-77
0.6696696696696697,3.1252585291924214e-77
0.6706706706706707,3.1413798757107334e-77
0.6716716716716716,3.1575843826495784e-77
0.6726726726726726,3.1738724789840146e-77
0.6736736736736737,3.190244595901926e-77
0.6746746746746747,3.206701166815438e-77
0.6756756756756757,3.2232426273723874e-77
0.6766766766766766,3.2398694154678636e-77
0.6776776776776777,3.2565819712557976e-77
0.6786786786786787,3.2733807371606032e-77
0.6796796796796797,3.290266157888908e-77
